	Device	Year	Latitude	Longitude	Feature	Depth top	Sample material	Biome	Region	Province	Season	Season period	SSD	PAR	SST	Fe	NH4	NO2	NO3	SSChla	Chl	Ssphi	POC	PIC	Bathy depth	SST	SSM	u	v	OW	MLE	RT	Age	Lat_plastic	Lon_plastic	Plastic_count
ERR3586864	High Volume Peristaltic Pump	2012	29.6394	-79.5395	SRF	3.0	0.22-3	Coastal Biome	North Atlantic Ocean	Cheasapeake Bay Province	winter	early	628.0	20.498034	25.144186	0.001241966	0.006383077	0.01878193	0.089009458	0.161017172038555	15.3074	0.963950429	66.445873260498	3.40000005962e-05	-801.0	0.67624	0.0009272	8.319742	91.787857	-4.707638	0.398799	1.083333	120.0	29.599999999999994	-79.59999999999997	19025.444579595754
ERR3586865	High Volume Peristaltic Pump	2012	29.6394	-79.5395	SRF	3.0	0.22-3	Coastal Biome	North Atlantic Ocean	Cheasapeake Bay Province	winter	early	628.0	20.498034	25.144186	0.001241966	0.006383077	0.01878193	0.089009458	0.161017172038555	15.3074	0.963950429	66.445873260498	3.40000005962e-05	-801.0	0.67624	0.0009272	8.319742	91.787857	-4.707638	0.398799	1.083333	120.0	29.599999999999994	-79.59999999999997	19025.444579595754
ERR3586866	High Volume Peristaltic Pump	2012	36.3698	-72.9669	SRF	3.0	0.22-3	Coastal Biome	North Atlantic Ocean	Cheasapeake Bay Province	winter	early	619.0	22.919146	22.4844745	0.001002842	0.008509823	0.053873829	1.545825622	0.1756561845541	20.3404	1.588409079	57.4237213134766	0.0001163041524705	-3585.0	5.8407	0.0001776	47.329031	34.457153	2.028463	0.249201	1.861111	120.0	36.4	-73.0	16792.21095018473
ERR3586867	High Volume Peristaltic Pump	2012	36.3698	-72.9669	SRF	3.0	0.22-3	Coastal Biome	North Atlantic Ocean	Cheasapeake Bay Province	winter	early	619.0	22.919146	22.4844745	0.001002842	0.008509823	0.053873829	1.545825622	0.1756561845541	20.3404	1.588409079	57.4237213134766	0.0001163041524705	-3585.0	5.8407	0.0001776	47.329031	34.457153	2.028463	0.249201	1.861111	120.0	36.4	-73.0	16792.21095018473
ERR3586868	High Volume Peristaltic Pump	2012	36.3698	-72.9669	SRF	3.0	0.22-3	Coastal Biome	North Atlantic Ocean	Cheasapeake Bay Province	winter	early	619.0	22.919146	22.4844745	0.001002842	0.008509823	0.053873829	1.545825622	0.1756561845541	20.3404	1.588409079	57.4237213134766	0.0001163041524705	-3585.0	5.8407	0.0001776	47.329031	34.457153	2.028463	0.249201	1.861111	120.0	36.4	-73.0	16792.21095018473
ERR3586869	High Volume Peristaltic Pump	2012	36.3698	-72.9669	SRF	3.0	0.22-3	Coastal Biome	North Atlantic Ocean	Cheasapeake Bay Province	winter	early	619.0	22.919146	22.4844745	0.001002842	0.008509823	0.053873829	1.545825622	0.1756561845541	20.3404	1.588409079	57.4237213134766	0.0001163041524705	-3585.0	5.8407	0.0001776	47.329031	34.457153	2.028463	0.249201	1.861111	120.0	36.4	-73.0	16792.21095018473
ERR3586870	High Volume Peristaltic Pump	2012	36.3698	-72.9669	SRF	3.0	0.22-3	Coastal Biome	North Atlantic Ocean	Cheasapeake Bay Province	winter	early	619.0	22.919146	22.4844745	0.001002842	0.008509823	0.053873829	1.545825622	0.1756561845541	20.3404	1.588409079	57.4237213134766	0.0001163041524705	-3585.0	5.8407	0.0001776	47.329031	34.457153	2.028463	0.249201	1.861111	120.0	36.4	-73.0	16792.21095018473
ERR3586871	High Volume Peristaltic Pump	2012	36.3698	-72.9669	SRF	3.0	0.22-3	Coastal Biome	North Atlantic Ocean	Cheasapeake Bay Province	winter	early	619.0	22.919146	22.4844745	0.001002842	0.008509823	0.053873829	1.545825622	0.1756561845541	20.3404	1.588409079	57.4237213134766	0.0001163041524705	-3585.0	5.8407	0.0001776	47.329031	34.457153	2.028463	0.249201	1.861111	120.0	36.4	-73.0	16792.21095018473
ERR3586872	High Volume Peristaltic Pump	2012	36.3698	-72.9669	SRF	3.0	0.22-3	Coastal Biome	North Atlantic Ocean	Cheasapeake Bay Province	winter	early	619.0	22.919146	22.4844745	0.001002842	0.008509823	0.053873829	1.545825622	0.1756561845541	20.3404	1.588409079	57.4237213134766	0.0001163041524705	-3585.0	5.8407	0.0001776	47.329031	34.457153	2.028463	0.249201	1.861111	120.0	36.4	-73.0	16792.21095018473
ERR3586873	High Volume Peristaltic Pump	2012	36.3698	-72.9669	SRF	3.0	0.22-3	Coastal Biome	North Atlantic Ocean	Cheasapeake Bay Province	winter	early	619.0	22.919146	22.4844745	0.001002842	0.008509823	0.053873829	1.545825622	0.1756561845541	20.3404	1.588409079	57.4237213134766	0.0001163041524705	-3585.0	5.8407	0.0001776	47.329031	34.457153	2.028463	0.249201	1.861111	120.0	36.4	-73.0	16792.21095018473
ERR3586874	High Volume Peristaltic Pump	2012	43.7899	-16.9692	MIX	23.0	0.22-3	Westerlies Biome	North Atlantic Ocean	North Atlantic Subtropical Gyral Province	spring	early	730.0	28.031622	14.0310445	0.000994762	0.022559946	0.052923159	0.32542221	0.21732833981514	39.8749		64.8000030517578	0.0001900000061141	-3969.0	0.80286	6.024e-05	3.395938	-2.245168	-0.093316	0.033926	6.083333	120.0	43.8	-17.0	2284.217856569185
ERR3586875	High Volume Peristaltic Pump	2012	43.7899	-16.9692	MIX	23.0	0.22-3	Westerlies Biome	North Atlantic Ocean	North Atlantic Subtropical Gyral Province	spring	early	730.0	28.031622	14.0310445	0.000994762	0.022559946	0.052923159	0.32542221	0.21732833981514	39.8749		64.8000030517578	0.0001900000061141	-3969.0	0.80286	6.024e-05	3.395938	-2.245168	-0.093316	0.033926	6.083333	120.0	43.8	-17.0	2284.217856569185
ERR3586876	High Volume Peristaltic Pump	2012	43.7899	-16.9692	MIX	23.0	0.22-3	Westerlies Biome	North Atlantic Ocean	North Atlantic Subtropical Gyral Province	spring	early	730.0	28.031622	14.0310445	0.000994762	0.022559946	0.052923159	0.32542221	0.21732833981514	39.8749		64.8000030517578	0.0001900000061141	-3969.0	0.80286	6.024e-05	3.395938	-2.245168	-0.093316	0.033926	6.083333	120.0	43.8	-17.0	2284.217856569185
ERR3586877	High Volume Peristaltic Pump	2012	43.7899	-16.9692	MIX	23.0	0.22-3	Westerlies Biome	North Atlantic Ocean	North Atlantic Subtropical Gyral Province	spring	early	730.0	28.031622	14.0310445	0.000994762	0.022559946	0.052923159	0.32542221	0.21732833981514	39.8749		64.8000030517578	0.0001900000061141	-3969.0	0.80286	6.024e-05	3.395938	-2.245168	-0.093316	0.033926	6.083333	120.0	43.8	-17.0	2284.217856569185
ERR3586878	High Volume Peristaltic Pump	2012	43.7899	-16.9692	MIX	23.0	0.22-3	Westerlies Biome	North Atlantic Ocean	North Atlantic Subtropical Gyral Province	spring	early	730.0	28.031622	14.0310445	0.000994762	0.022559946	0.052923159	0.32542221	0.21732833981514	39.8749		64.8000030517578	0.0001900000061141	-3969.0	0.80286	6.024e-05	3.395938	-2.245168	-0.093316	0.033926	6.083333	120.0	43.8	-17.0	2284.217856569185
ERR3586879	High Volume Peristaltic Pump	2012	43.7899	-16.9692	MIX	23.0	0.22-3	Westerlies Biome	North Atlantic Ocean	North Atlantic Subtropical Gyral Province	spring	early	730.0	28.031622	14.0310445	0.000994762	0.022559946	0.052923159	0.32542221	0.21732833981514	39.8749		64.8000030517578	0.0001900000061141	-3969.0	0.80286	6.024e-05	3.395938	-2.245168	-0.093316	0.033926	6.083333	120.0	43.8	-17.0	2284.217856569185
ERR3586880	High Volume Peristaltic Pump	2012	43.7899	-16.9692	MIX	23.0	0.22-3	Westerlies Biome	North Atlantic Ocean	North Atlantic Subtropical Gyral Province	spring	early	730.0	28.031622	14.0310445	0.000994762	0.022559946	0.052923159	0.32542221	0.21732833981514	39.8749		64.8000030517578	0.0001900000061141	-3969.0	0.80286	6.024e-05	3.395938	-2.245168	-0.093316	0.033926	6.083333	120.0	43.8	-17.0	2284.217856569185
ERR3586881	High Volume Peristaltic Pump	2012	43.7899	-16.9692	MIX	23.0	0.22-3	Westerlies Biome	North Atlantic Ocean	North Atlantic Subtropical Gyral Province	spring	early	730.0	28.031622	14.0310445	0.000994762	0.022559946	0.052923159	0.32542221	0.21732833981514	39.8749		64.8000030517578	0.0001900000061141	-3969.0	0.80286	6.024e-05	3.395938	-2.245168	-0.093316	0.033926	6.083333	120.0	43.8	-17.0	2284.217856569185
ERR3586882	High Volume Peristaltic Pump	2012	44.0497	-16.6034	MIX	23.0	0.22-3	Westerlies Biome	North Atlantic Ocean	North Atlantic Subtropical Gyral Province	spring	early	742.0	29.832552	13.21205125	0.001042778	0.027011777	0.039164047	0.218452215	0.195586353540421	37.2191				-3687.0	1.4592	1.3965e-05	-1.07296	-3.254783	0.176339	0.064908	0.0	120.0	44.0	-16.599999999999966	2325.9182539580756
ERR3586883	High Volume Peristaltic Pump	2012	44.0497	-16.6034	MIX	23.0	0.22-3	Westerlies Biome	North Atlantic Ocean	North Atlantic Subtropical Gyral Province	spring	early	742.0	29.832552	13.21205125	0.001042778	0.027011777	0.039164047	0.218452215	0.195586353540421	37.2191				-3687.0	1.4592	1.3965e-05	-1.07296	-3.254783	0.176339	0.064908	0.0	120.0	44.0	-16.599999999999966	2325.9182539580756
ERR3586884	High Volume Peristaltic Pump	2012	44.0497	-16.6034	MIX	23.0	0.22-3	Westerlies Biome	North Atlantic Ocean	North Atlantic Subtropical Gyral Province	spring	early	742.0	29.832552	13.21205125	0.001042778	0.027011777	0.039164047	0.218452215	0.195586353540421	37.2191				-3687.0	1.4592	1.3965e-05	-1.07296	-3.254783	0.176339	0.064908	0.0	120.0	44.0	-16.599999999999966	2325.9182539580756
ERR3586885	High Volume Peristaltic Pump	2012	44.0497	-16.6034	MIX	23.0	0.22-3	Westerlies Biome	North Atlantic Ocean	North Atlantic Subtropical Gyral Province	spring	early	742.0	29.832552	13.21205125	0.001042778	0.027011777	0.039164047	0.218452215	0.195586353540421	37.2191				-3687.0	1.4592	1.3965e-05	-1.07296	-3.254783	0.176339	0.064908	0.0	120.0	44.0	-16.599999999999966	2325.9182539580756
ERR3586886	High Volume Peristaltic Pump	2012	44.0497	-16.6034	MIX	23.0	0.22-3	Westerlies Biome	North Atlantic Ocean	North Atlantic Subtropical Gyral Province	spring	early	742.0	29.832552	13.21205125	0.001042778	0.027011777	0.039164047	0.218452215	0.195586353540421	37.2191				-3687.0	1.4592	1.3965e-05	-1.07296	-3.254783	0.176339	0.064908	0.0	120.0	44.0	-16.599999999999966	2325.9182539580756
ERR3586887	High Volume Peristaltic Pump	2012	44.0497	-16.6034	MIX	23.0	0.22-3	Westerlies Biome	North Atlantic Ocean	North Atlantic Subtropical Gyral Province	spring	early	742.0	29.832552	13.21205125	0.001042778	0.027011777	0.039164047	0.218452215	0.195586353540421	37.2191				-3687.0	1.4592	1.3965e-05	-1.07296	-3.254783	0.176339	0.064908	0.0	120.0	44.0	-16.599999999999966	2325.9182539580756
ERR3586888	High Volume Peristaltic Pump	2012	44.0497	-16.6034	MIX	23.0	0.22-3	Westerlies Biome	North Atlantic Ocean	North Atlantic Subtropical Gyral Province	spring	early	742.0	29.832552	13.21205125	0.001042778	0.027011777	0.039164047	0.218452215	0.195586353540421	37.2191				-3687.0	1.4592	1.3965e-05	-1.07296	-3.254783	0.176339	0.064908	0.0	120.0	44.0	-16.599999999999966	2325.9182539580756
ERR3586889	High Volume Peristaltic Pump	2012	44.0497	-16.6034	MIX	23.0	0.22-3	Westerlies Biome	North Atlantic Ocean	North Atlantic Subtropical Gyral Province	spring	early	742.0	29.832552	13.21205125	0.001042778	0.027011777	0.039164047	0.218452215	0.195586353540421	37.2191				-3687.0	1.4592	1.3965e-05	-1.07296	-3.254783	0.176339	0.064908	0.0	120.0	44.0	-16.599999999999966	2325.9182539580756
ERR3586890	High Volume Peristaltic Pump	2011	-29.7238	-101.1604	SRF	3.0	0.22-3	Trades Biome	South Pacific Ocean	South Pacific Subtropical Gyre Province, North and South	autumn	early	722.0	44.522884	23.8288495	0.000148684	0.010189857	0.073221021	0.106033051	0.0131963128224015	30.3217	5.549216891	17.7727890014648		-3535.0	0.13056	2.0097e-05	1.164908	4.942846	0.047596	0.056696	0.0	120.0	-29.80000000000001	-101.19999999999999	12695.256529652559
ERR3586891	Rosette Vertical Sampling System	2011	-29.668	-101.2285	DCM	153.0	0.22-3	Trades Biome	South Pacific Ocean	South Pacific Subtropical Gyre Province, North and South	autumn	early	722.0	44.522884	23.779735	0.000148684	0.010189857	0.073221021	0.106033051	0.0131270093843341	19.3031	5.549216891	17.432071685791		-3585.0	0.3657	6.473e-06	1.164908	4.942846	0.047596	0.056696	0.0	120.0	-29.60000000000001	-101.19999999999999	11616.237443314167
ERR3586892	High Volume Peristaltic Pump	2011	-28.1698	-107.3833	SRF	3.0	0.22-3	Trades Biome	South Pacific Ocean	South Pacific Subtropical Gyre Province, North and South	autumn	early	717.0	40.524837	24.953464	0.000237817	0.008414943	0.039575724	0.012130915		20.3099	2.077840548			-2813.0	0.27248	6.045e-06	0.862797	-3.584341	-0.248939	0.01664	90.75	120.0	-28.200000000000003	-107.39999999999998	7246.7211801570975
ERR3586893	Rosette Vertical Sampling System	2011	-28.1762	-107.4021	MES	220.0	0.22-3	Trades Biome	South Pacific Ocean	South Pacific Subtropical Gyre Province, North and South	autumn	early	715.0	40.524837	24.953464	0.000237817	0.008414943	0.039575724	0.012130915		17.9017	2.077840548			-2375.0	0.44524	8.123e-06	0.862797	-3.584341	-0.248939	0.01664	90.75	120.0	-28.200000000000003	-107.39999999999998	7246.7211801570975
ERR3586894	Rosette Vertical Sampling System	2011	-28.1874	-107.6385	DCM	160.0	0.22-3	Trades Biome	South Pacific Ocean	South Pacific Subtropical Gyre Province, North and South	autumn	early	715.0	44.7053	24.9194065	0.000237817	0.008414943	0.039575724	0.012130915	0.0113866101019084	16.7609	2.077840548	15.9870114326477		-2658.0	0.40644	7.49e-06	0.862797	-3.584341	-0.248939	0.01664	90.75	120.0	-28.200000000000003	-107.6	7275.069032108936
ERR3586895	High Volume Peristaltic Pump	2011	-25.8051	-111.7202	SRF	3.0	0.22-3	Trades Biome	South Pacific Ocean	South Pacific Subtropical Gyre Province, North and South	autumn	early	707.0	42.90762	25.34655925	0.000233155	0.007986359	0.029286791	0.010698052	0.0146889970637858	15.1164	5.08444913	18.1350364685059		-2988.0	0.26901	2.0667e-05	14.212952	1.275138	-0.006839	0.028784	0.0	120.0	-25.80000000000001	-111.79999999999998	4954.537178224011
ERR3586896	Rosette Vertical Sampling System	2011	-25.826	-111.7294	DCM	175.0	0.22-3	Trades Biome	South Pacific Ocean	South Pacific Subtropical Gyre Province, North and South	autumn	early	707.0	42.90762	25.34655925	0.000233155	0.007986359	0.029286791	0.010698052	0.0129890670068562	13.1968	5.08444913	17.1862564086914		-3072.0	0.13514	1.465e-06	14.212952	1.275138	-0.006839	0.028784	0.0	120.0	-25.80000000000001	-111.79999999999998	4954.537178224011
ERR3586897	Rosette Vertical Sampling System	2011	-25.8076	-111.6906	MES	475.0	0.22-3	Trades Biome	South Pacific Ocean	South Pacific Subtropical Gyre Province, North and South	autumn	early	706.0	42.90762	25.34655925	0.000233155	0.007986359	0.029286791	0.010698052	0.014387275557965	14.5003	5.08444913	18.082239151001		-3087.0	0.18166	1.572e-06	14.212952	1.275138	-0.006839	0.028784	0.0	120.0	-25.80000000000001	-111.6	4983.7433235947765
ERR3586898	High Volume Peristaltic Pump	2011	-21.146	-104.787	SRF	3.0	0.22-3	Trades Biome	South Pacific Ocean	South Pacific Subtropical Gyre Province, North and South	autumn	early	704.0	46.116302	24.13447075	4.583e-06	0.015182246	0.054898681	3.216655207	0.0337700564414263	9.6789	2.671361802	24.1590003967285	0.0002410361266811	-3906.0	0.25653	1.2913e-05	-4.859931	0.257222	0.00016	0.050989	8.333333	120.0	-21.200000000000003	-104.79999999999998	2648.525137214442
ERR3586899	High Volume Peristaltic Pump	2011	-2.0133	-84.589	SRF	3.0	0.22-3	Trades Biome	South Pacific Ocean	South Pacific Subtropical Gyre Province, North and South	spring	middle	721.0	50.950092	23.963287	5.493e-06	0.042527045	0.645360056	6.029548923	0.215109594166279	33.1044	6.216068299	67.014461517334	0.0002386398409726	-2519.0	2.3345	5.172e-06	15.761156	-9.103242	0.032297	0.064745	0.0	41.0	-2.0	-84.59999999999997	551.8478861904755
ERR3586900	Rosette Vertical Sampling System	2011	-1.8902	-84.6141	MES	376.0	0.22-3	Trades Biome	South Pacific Ocean	South Pacific Subtropical Gyre Province, North and South	autumn	late	722.0	49.67191	23.856454	5.493e-06	0.042527045	0.645360056	6.029548923	0.235031992197037	36.7276	6.216068299	69.3176231384277	0.0002381221929681	-2279.0	0.96385	3.128e-06	15.761156	-9.103242	0.032297	0.064745	0.0	41.0	-1.8000000000000114	-84.59999999999997	562.571616587528
ERR3586901	High Volume Peristaltic Pump	2011	-23.2811	-129.3947	SRF	3.0	0.22-3	Trades Biome	South Pacific Ocean	South Pacific Subtropical Gyre Province, North and South	autumn	late	643.0	28.818033	24.37359025	0.000157501	0.00623687	0.017828043	0.022861806	0.0263063861057162	17.6131	2.098568936	22.5849323272705	0.0001182927298941	-3523.0	0.27844	3.594e-06	-5.293649	-4.682669	-0.120564	0.040113	11.083333	120.0	-23.200000000000003	-129.39999999999998	2757.9761174545524
ERR3586902	Rosette Vertical Sampling System	2011	-23.2189	-129.4997	DCM	151.0	0.22-3	Trades Biome	South Pacific Ocean	South Pacific Subtropical Gyre Province, North and South	autumn	late	643.0	28.933947	24.328688125	0.000157501	0.00623687	0.017828043	0.022861806	0.0271709403023124	16.3819	2.098568936	22.8783884048462	0.0001223480212502	-3280.0	0.2814	2.287e-06	-5.293649	-4.682669	-0.120564	0.040113	11.083333	120.0	-23.200000000000003	-129.39999999999998	2757.9761174545524
ERR3586903	High Volume Peristaltic Pump	2011	31.5213	-158.9958	SRF	3.0	0.22-3	Westerlies Biome	North Pacific Ocean	North Pacific Subtropical and Polar Front Provinces	autumn	early	707.0	41.85965	25.311515875	0.00081438	0.022323498	0.023501203	0.001618445	0.0653400849550962	19.0347	1.612368867	31.3138065338135	0.0001557461146148	-5550.0	0.28116	3.756e-06	1.775902	1.168618	0.134524	0.043804	0.0	120.0	31.599999999999994	-159.0	18362.56951912384
ERR3586904	High Volume Peristaltic Pump	2011	31.5213	-158.9958	SRF	3.0	0.22-3	Westerlies Biome	North Pacific Ocean	North Pacific Subtropical and Polar Front Provinces	autumn	early	707.0	41.85965	25.311515875	0.00081438	0.022323498	0.023501203	0.001618445	0.0653400849550962	19.0347	1.612368867	31.3138065338135	0.0001557461146148	-5550.0	0.28116	3.756e-06	1.775902	1.168618	0.134524	0.043804	0.0	120.0	31.599999999999994	-159.0	18362.56951912384
ERR3586905	High Volume Peristaltic Pump	2011	31.5213	-158.9958	SRF	3.0	0.22-3	Westerlies Biome	North Pacific Ocean	North Pacific Subtropical and Polar Front Provinces	autumn	early	707.0	41.85965	25.311515875	0.00081438	0.022323498	0.023501203	0.001618445	0.0653400849550962	19.0347	1.612368867	31.3138065338135	0.0001557461146148	-5550.0	0.28116	3.756e-06	1.775902	1.168618	0.134524	0.043804	0.0	120.0	31.599999999999994	-159.0	18362.56951912384
ERR3586906	High Volume Peristaltic Pump	2011	31.5213	-158.9958	SRF	3.0	0.22-3	Westerlies Biome	North Pacific Ocean	North Pacific Subtropical and Polar Front Provinces	autumn	early	707.0	41.85965	25.311515875	0.00081438	0.022323498	0.023501203	0.001618445	0.0653400849550962	19.0347	1.612368867	31.3138065338135	0.0001557461146148	-5550.0	0.28116	3.756e-06	1.775902	1.168618	0.134524	0.043804	0.0	120.0	31.599999999999994	-159.0	18362.56951912384
ERR3586907	High Volume Peristaltic Pump	2011	31.5213	-158.9958	SRF	3.0	0.22-3	Westerlies Biome	North Pacific Ocean	North Pacific Subtropical and Polar Front Provinces	autumn	early	707.0	41.85965	25.311515875	0.00081438	0.022323498	0.023501203	0.001618445	0.0653400849550962	19.0347	1.612368867	31.3138065338135	0.0001557461146148	-5550.0	0.28116	3.756e-06	1.775902	1.168618	0.134524	0.043804	0.0	120.0	31.599999999999994	-159.0	18362.56951912384
ERR3586908	High Volume Peristaltic Pump	2011	31.5213	-158.9958	SRF	3.0	0.22-3	Westerlies Biome	North Pacific Ocean	North Pacific Subtropical and Polar Front Provinces	autumn	early	707.0	41.85965	25.311515875	0.00081438	0.022323498	0.023501203	0.001618445	0.0653400849550962	19.0347	1.612368867	31.3138065338135	0.0001557461146148	-5550.0	0.28116	3.756e-06	1.775902	1.168618	0.134524	0.043804	0.0	120.0	31.599999999999994	-159.0	18362.56951912384
ERR3586909	High Volume Peristaltic Pump	2011	31.5213	-158.9958	SRF	3.0	0.22-3	Westerlies Biome	North Pacific Ocean	North Pacific Subtropical and Polar Front Provinces	autumn	early	707.0	41.85965	25.311515875	0.00081438	0.022323498	0.023501203	0.001618445	0.0653400849550962	19.0347	1.612368867	31.3138065338135	0.0001557461146148	-5550.0	0.28116	3.756e-06	1.775902	1.168618	0.134524	0.043804	0.0	120.0	31.599999999999994	-159.0	18362.56951912384
ERR3586910	High Volume Peristaltic Pump	2011	31.5213	-158.9958	SRF	3.0	0.22-3	Westerlies Biome	North Pacific Ocean	North Pacific Subtropical and Polar Front Provinces	autumn	early	707.0	41.85965	25.311515875	0.00081438	0.022323498	0.023501203	0.001618445	0.0653400849550962	19.0347	1.612368867	31.3138065338135	0.0001557461146148	-5550.0	0.28116	3.756e-06	1.775902	1.168618	0.134524	0.043804	0.0	120.0	31.599999999999994	-159.0	18362.56951912384
